"fighter0_first_name","fighter0_last_name","fighter1_first_name","fighter1_last_name","event","date","location","gender","weight","title","wasDraw","method","rounds","fight_time","fighter0_nickname","fighter0_wins","fighter0_losses","fighter0_draws","fighter0_height","fighter0_weight","fighter0_reach","fighter0_stance","fighter0_birth_date","fighter1_nickname","fighter1_wins","fighter1_losses","fighter1_draws","fighter1_height","fighter1_weight","fighter1_reach","fighter1_stance","fighter1_birth_date"
"Kelvin","Gastelum","Brian","Melancon","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Welterweight",0,0,"Submission",1,"2:26","",19,9,0,"5' 9""","185 lbs.","71""","Southpaw","Oct 24, 1991","",7,3,0,"5' 8""","170 lbs.","--","Orthodox","May 28, 1982"
"Court","McGee","Robert","Whittaker","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Welterweight",0,0,"Decision - Split",3,"5:00","The Crusher",23,13,0,"5' 11""","170 lbs.","75""","Orthodox","Dec 12, 1984","The Reaper",27,8,0,"6' 0""","185 lbs.","73""","Orthodox","Dec 20, 1990"
"Takeya","Mizugaki","Erik","Perez","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Bantamweight",0,0,"Decision - Split",3,"5:00","",21,11,2,"5' 7""","135 lbs.","69""","Orthodox","Dec 16, 1983","Goyito",17,6,0,"5' 8""","135 lbs.","68""","Orthodox","Nov 19, 1989"
"Brad","Tavares","Robert","McDaniel","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","",20,11,0,"6' 1""","185 lbs.","74""","Orthodox","Dec 21, 1987","Bubba",28,10,0,"6' 3""","185 lbs.","75""","Southpaw","May 03, 1983"
"Dylan","Andrews","Papy","Abedi","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Middleweight",0,0,"KO/TKO",3,"1:32","The Villain",18,7,0,"6' 1""","185 lbs.","74""","Switch","Nov 15, 1979","Makambo",10,4,0,"5' 11""","185 lbs.","--","Southpaw","Jun 30, 1978"
"Justin","Edwards","Brandon","Thatch","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Welterweight",0,0,"KO/TKO",1,"1:23","Fast Eddy",9,5,0,"5' 10""","155 lbs.","70""","Orthodox","Jan 26, 1983","Rukus",11,5,0,"6' 2""","170 lbs.","74""","Switch","Jul 11, 1985"
"Darren","Elkins","Hatsu","Hioki","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","The Damage",29,11,0,"5' 10""","145 lbs.","71""","Orthodox","May 16, 1984","",29,10,2,"5' 11""","145 lbs.","73""","Orthodox","Jul 18, 1983"
"James","Head","Jason","High","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Welterweight",0,0,"Submission",1,"1:41","",9,4,0,"6' 1""","170 lbs.","73""","Orthodox","Feb 09, 1984","The Kansas City Bandit",21,6,0,"5' 8""","155 lbs.","73""","Southpaw","Oct 12, 1981"
"Zak","Cummings","Ben","Alloway","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Welterweight",0,0,"Submission",1,"4:19","",25,7,0,"6' 0""","205 lbs.","75""","Southpaw","Aug 02, 1984","Blanco",18,8,0,"5' 11""","170 lbs.","76""","Orthodox","Feb 19, 1981"
"Roger","Bowling","Abel","Trujillo","UFC Fight Night: Condit vs Kampmann 2","August 28, 2013","Indianapolis, Indiana, USA","Male","Lightweight",0,0,"Could Not Continue",2,"4:57","Relentless",12,6,0,"5' 9""","155 lbs.","68""","Orthodox","Dec 05, 1982","Killa",15,8,0,"5' 8""","155 lbs.","70""","Orthodox","Sep 18, 1983"
"Mauricio","Rua","Chael","Sonnen","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Light Heavyweight",0,0,"Submission",1,"4:47","Shogun",27,14,1,"6' 1""","205 lbs.","76""","Orthodox","Nov 25, 1981","",29,15,1,"6' 1""","205 lbs.","73""","Southpaw","Apr 03, 1977"
"Alistair","Overeem","Travis","Browne","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Heavyweight",0,0,"KO/TKO",1,"4:08","The Demolition Man",47,19,0,"6' 4""","265 lbs.","80""","Orthodox","May 17, 1980","Hapa",18,7,1,"6' 6""","255 lbs.","79""","Orthodox","Jul 17, 1982"
"Urijah","Faber","Iuri","Alcantara","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Bantamweight",0,0,"Decision - Unanimous",3,"5:00","The California Kid",35,11,0,"5' 6""","135 lbs.","67""","Orthodox","May 14, 1979","Marajo",35,10,0,"5' 9""","135 lbs.","71""","Southpaw","Aug 04, 1980"
"Matt","Brown","Mike","Pyle","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Welterweight",0,0,"KO/TKO",1,"0:29","The Immortal",26,19,0,"6' 0""","170 lbs.","75""","Orthodox","Jan 10, 1981","Quicksand",27,14,1,"6' 0""","170 lbs.","74""","Orthodox","Sep 18, 1975"
"Uriah","Hall","John","Howard","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Middleweight",0,0,"Decision - Split",3,"5:00","Prime Time",18,11,0,"6' 0""","185 lbs.","79""","Orthodox","Jul 31, 1984","Doomsday",24,13,0,"5' 7""","170 lbs.","72""","Orthodox","Mar 01, 1983"
"Joe","Lauzon","Michael","Johnson","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","",28,16,0,"5' 10""","155 lbs.","71""","Orthodox","May 22, 1984","The Menace",24,19,0,"5' 10""","155 lbs.","73""","Southpaw","Jun 04, 1986"
"Brad","Pickett","Michael","McDonald","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Bantamweight",0,0,"Submission",2,"3:43","One Punch",25,14,0,"5' 6""","135 lbs.","68""","Orthodox","Sep 24, 1978","Mayday",17,4,0,"5' 9""","135 lbs.","70""","Orthodox","Jan 15, 1991"
"Conor","McGregor","Max","Holloway","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","The Notorious",22,6,0,"5' 9""","155 lbs.","74""","Southpaw","Jul 14, 1988","Blessed",26,8,0,"5' 11""","145 lbs.","69""","Orthodox","Dec 04, 1991"
"Mike","Brown","Steven","Siler","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Featherweight",0,0,"KO/TKO",1,"0:50","",26,9,0,"5' 6""","145 lbs.","70""","Orthodox","Sep 08, 1975","Super",29,16,0,"5' 11""","145 lbs.","70""","Orthodox","Feb 15, 1987"
"Diego","Brandao","Daniel","Pineda","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","Db",22,11,0,"5' 7""","145 lbs.","64""","Orthodox","May 27, 1987","The Pit",28,17,0,"5' 7""","145 lbs.","69""","Orthodox","Aug 06, 1985"
"Manvel","Gamburyan","Cole","Miller","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","The Anvil",15,10,0,"5' 5""","135 lbs.","67""","Orthodox","May 08, 1981","Magrinho",21,11,0,"6' 1""","145 lbs.","73""","Orthodox","Apr 26, 1984"
"Cody","Donovan","Ovince","Saint Preux","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Light Heavyweight",0,0,"KO/TKO",1,"2:07","Donnybrook",8,5,0,"6' 3""","205 lbs.","74""","Orthodox","Feb 20, 1981","",27,18,0,"6' 3""","205 lbs.","80""","Southpaw","Apr 08, 1983"
"Ramsey","Nijem","James","Vick","UFC Fight Night: Shogun vs Sonnen","August 17, 2013","Boston, Massachusetts, USA","Male","Lightweight",0,0,"Submission",1,"0:58","",9,6,0,"5' 11""","155 lbs.","75""","Orthodox","Apr 01, 1988","The Texecutioner",13,5,0,"6' 3""","155 lbs.","76""","Orthodox","Feb 23, 1987"
"Jose","Aldo","Chan","Sung Jung","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Featherweight",1,0,"KO/TKO",4,"2:00","",32,9,0,"5' 7""","135 lbs.","70""","Orthodox","Sep 09, 1986","The Korean Zombie",17,8,0,"5' 7""","145 lbs.","72""","Orthodox","Mar 17, 1987"
"Lyoto","Machida","Phil","Davis","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Light Heavyweight",0,0,"Decision - Unanimous",3,"5:00","The Dragon",24,8,0,"6' 1""","185 lbs.","74""","Southpaw","May 30, 1978","Mr. Wonderful",17,4,0,"6' 2""","205 lbs.","79""","Orthodox","Sep 25, 1984"
"Cezar","Ferreira","Thiago","Santos","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Middleweight",0,0,"Submission",1,"0:47","Mutante",13,8,0,"6' 1""","185 lbs.","78""","Southpaw","Feb 15, 1985","Marreta",22,11,0,"6' 2""","205 lbs.","76""","Orthodox","Jan 07, 1984"
"Thales","Leites","Tom","Watson","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","",28,9,0,"6' 1""","185 lbs.","78""","Orthodox","Sep 06, 1981","Kong",17,9,0,"6' 1""","185 lbs.","73""","Orthodox","Jul 13, 1982"
"John","Lineker","Jose","Maria","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Flyweight",0,0,"KO/TKO",2,"1:03","Hands Of Stone",31,9,0,"5' 3""","135 lbs.","67""","Orthodox","Jun 12, 1990","No Chance",37,7,0,"5' 5""","125 lbs.","--","Orthodox","Jan 04, 1982"
"Vinny","Magalhaes","Anthony","Perosh","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Light Heavyweight",0,0,"KO/TKO",1,"0:14","Pezao",14,9,0,"6' 3""","205 lbs.","75""","Orthodox","Jul 02, 1984","The Hippo",15,10,0,"6' 3""","205 lbs.","75""","Orthodox","Oct 05, 1972"
"Amanda","Nunes","Sheila","Gaff","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Female","Bantamweight",0,0,"KO/TKO",1,"2:08","The Lioness",23,5,0,"5' 8""","135 lbs.","69""","Orthodox","May 30, 1988","The German Tank",9,7,0,"5' 5""","135 lbs.","--","Orthodox","Dec 29, 1989"
"Sergio","Moraes","Neil","Magny","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Welterweight",0,0,"Submission",1,"3:13","The Panther",14,6,1,"6' 0""","170 lbs.","72""","Orthodox","Jul 23, 1982","The Haitian Sensation",29,14,0,"6' 3""","170 lbs.","80""","Orthodox","Aug 03, 1987"
"Ian","McCall","Iliarde","Santos","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Flyweight",0,0,"Decision - Unanimous",3,"5:00","Uncle Creepy",13,5,1,"5' 5""","125 lbs.","64""","Orthodox","May 07, 1984","",30,13,1,"5' 5""","125 lbs.","67""","Orthodox","Sep 25, 1980"
"Rani","Yahya","Josh","Clopton","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","",28,12,1,"5' 6""","135 lbs.","67""","Orthodox","Sep 12, 1984","The Gentleman",6,2,1,"5' 6""","145 lbs.","--","Orthodox","Jul 11, 1981"
"Ednaldo","Oliveira","Francimar","Barroso","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Light Heavyweight",0,0,"Decision - Unanimous",3,"5:00","Lula",17,3,1,"6' 5""","205 lbs.","--","Orthodox","Feb 19, 1984","Bodao",19,7,0,"6' 1""","205 lbs.","75""","Orthodox","Feb 28, 1980"
"Viscardi","Andrade","Bristol","Marunde","UFC 163: Aldo vs Jung","August 03, 2013","Rio de Janeiro, Brazil","Male","Welterweight",0,0,"KO/TKO",1,"1:36","",19,6,0,"5' 11""","170 lbs.","75""","Orthodox","Mar 08, 1984","",16,10,0,"6' 1""","170 lbs.","75""","Orthodox","Apr 20, 1982"
"Demetrious","Johnson","John","Moraga","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Flyweight",1,0,"Submission",5,"3:43","Mighty Mouse",27,3,1,"5' 3""","125 lbs.","66""","Orthodox","Aug 13, 1986","",19,7,0,"5' 6""","125 lbs.","66""","Orthodox","Mar 20, 1984"
"Rory","MacDonald","Jake","Ellenberger","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","Red King",19,4,0,"6' 0""","170 lbs.","76""","Orthodox","Jul 22, 1989","The Juggernaut",31,15,0,"5' 9""","170 lbs.","71""","Orthodox","Mar 28, 1985"
"Robbie","Lawler","Bobby","Voelker","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Welterweight",0,0,"KO/TKO",2,"0:24","Ruthless",30,16,0,"5' 11""","170 lbs.","74""","Southpaw","Mar 20, 1982","Vicious",19,13,0,"6' 0""","170 lbs.","74""","Orthodox","Apr 26, 1979"
"Liz","Carmouche","Jessica","Andrade","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Female","Bantamweight",0,0,"KO/TKO",2,"3:57","Girlrilla",13,7,0,"5' 6""","125 lbs.","66""","Orthodox","Feb 19, 1984","Bate Estaca",26,13,0,"5' 1""","125 lbs.","62""","Orthodox","Sep 25, 1991"
"Michael","Chiesa","Jorge","Masvidal","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Lightweight",0,0,"Submission",2,"4:59","Maverick",20,7,0,"6' 1""","170 lbs.","75""","Southpaw","Dec 07, 1987","Gamebred",35,17,0,"5' 11""","170 lbs.","74""","Orthodox","Nov 12, 1984"
"Danny","Castillo","Tim","Means","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","Last Call",17,10,0,"5' 9""","155 lbs.","71""","Orthodox","Aug 25, 1979","The Dirty Bird",33,17,1,"6' 2""","170 lbs.","75""","Orthodox","Feb 20, 1984"
"Mac","Danzig","Melvin","Guillard","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Lightweight",0,0,"KO/TKO",2,"2:47","",21,12,1,"5' 8""","155 lbs.","70""","Orthodox","Jan 02, 1980","The Young Assassin",32,18,2,"5' 9""","155 lbs.","71""","Orthodox","Mar 30, 1983"
"Yves","Edwards","Daron","Cruickshank","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Lightweight",0,0,"Decision - Split",3,"5:00","",42,22,1,"5' 9""","155 lbs.","73""","Southpaw","Sep 30, 1976","Detroit Superstar",18,10,0,"5' 8""","155 lbs.","72""","Switch","Jun 11, 1985"
"Ed","Herman","Trevor","Smith","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Middleweight",0,0,"Decision - Split",3,"5:00","Short Fuse",27,16,0,"6' 1""","205 lbs.","77""","Orthodox","Oct 02, 1980","Hot Sauce",15,10,0,"6' 3""","185 lbs.","75""","Orthodox","Jan 05, 1981"
"Julie","Kedzie","Germaine","de Randamie","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Female","Bantamweight",0,0,"Decision - Split",3,"5:00","",16,13,0,"5' 5""","135 lbs.","--","Orthodox","Mar 18, 1981","The Iron Lady",10,5,0,"5' 9""","135 lbs.","71""","Orthodox","Apr 24, 1984"
"Aaron","Riley","Justin","Salas","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Lightweight",0,0,"Decision - Split",3,"5:00","",30,14,1,"5' 8""","155 lbs.","69""","Southpaw","Dec 09, 1980","J-bomb",12,7,0,"5' 8""","155 lbs.","70""","Southpaw","Mar 13, 1982"
"John","Albert","Yaotzin","Meza","UFC on FOX: Johnson vs Moraga","July 27, 2013","Seattle, Washington, USA","Male","Bantamweight",0,0,"Submission",2,"2:49","Prince",6,5,0,"5' 8""","135 lbs.","68""","Orthodox","Oct 13, 1986","",21,11,0,"5' 9""","145 lbs.","71""","Orthodox","Feb 04, 1981"
"Anderson","Silva","Chris","Weidman","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Middleweight",1,0,"KO/TKO",2,"1:18","The Spider",34,11,0,"6' 2""","185 lbs.","77""","Southpaw","Apr 14, 1975","The All-american",16,8,0,"6' 2""","185 lbs.","78""","Orthodox","Jun 17, 1984"
"Frankie","Edgar","Charles","Oliveira","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Featherweight",0,0,"Decision - Unanimous",3,"5:00","The Answer",23,11,1,"5' 6""","135 lbs.","68""","Orthodox","Oct 16, 1981","Do Bronxs",35,10,0,"5' 10""","155 lbs.","74""","Orthodox","Oct 17, 1989"
"Tim","Kennedy","Roger","Gracie","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","",18,6,0,"5' 11""","185 lbs.","74""","Orthodox","Sep 01, 1979","",8,2,0,"6' 4""","185 lbs.","79""","Orthodox","Sep 26, 1981"
"Mark","Munoz","Tim","Boetsch","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","The Filipino Wrecking Machine",14,6,0,"6' 0""","185 lbs.","71""","Orthodox","Feb 09, 1978","The Barbarian",21,13,0,"6' 0""","185 lbs.","74""","Orthodox","Jan 28, 1981"
"Cub","Swanson","Dennis","Siver","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Featherweight",0,0,"KO/TKO",3,"2:24","",30,14,0,"5' 8""","145 lbs.","70""","Orthodox","Nov 02, 1983","",23,11,0,"5' 6""","145 lbs.","70""","Orthodox","Jan 13, 1979"
"Chris","Leben","Andrew","Craig","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Middleweight",0,0,"Decision - Split",3,"5:00","The Crippler",22,11,0,"5' 11""","185 lbs.","73""","Southpaw","Jul 21, 1980","Highlight",9,4,0,"6' 1""","170 lbs.","76""","Orthodox","Jan 15, 1986"
"Norman","Parke","Kazuki","Tokudome","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","Stormin'",23,6,1,"5' 11""","155 lbs.","70""","Southpaw","Dec 22, 1986","",18,7,1,"5' 11""","155 lbs.","73""","Southpaw","Mar 04, 1987"
"Gabriel","Gonzaga","Dave","Herman","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Heavyweight",0,0,"KO/TKO",1,"0:17","Napao",17,11,0,"6' 2""","242 lbs.","76""","Orthodox","May 18, 1979","",22,6,0,"6' 4""","242 lbs.","77""","Orthodox","Oct 03, 1984"
"Edson","Barboza","Rafaello","Oliveira","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Lightweight",0,0,"KO/TKO",2,"1:44","Junior",24,12,0,"5' 11""","145 lbs.","75""","Orthodox","Jan 21, 1986","Tractor",17,8,0,"5' 8""","155 lbs.","71""","Orthodox","Jan 26, 1982"
"Seth","Baczynski","Brian","Melancon","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Welterweight",0,0,"KO/TKO",1,"4:59","The Polish Pistola",20,14,0,"6' 3""","170 lbs.","75""","Orthodox","Oct 26, 1981","",7,3,0,"5' 8""","170 lbs.","--","Orthodox","May 28, 1982"
"Mike","Pierce","David","Mitchell","UFC 162: Silva vs Weidman","July 06, 2013","Las Vegas, Nevada, USA","Male","Welterweight",0,0,"KO/TKO",2,"2:55","",17,7,0,"5' 8""","170 lbs.","71""","Orthodox","Sep 01, 1980","Daudi",22,7,0,"6' 0""","170 lbs.","75""","Orthodox","Oct 24, 1979"
"Rashad","Evans","Dan","Henderson","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Light Heavyweight",0,0,"Decision - Split",3,"5:00","Suga",19,8,1,"6' 0""","205 lbs.","75""","Orthodox","Sep 25, 1979","Hendo",32,15,0,"5' 11""","185 lbs.","74""","Orthodox","Aug 24, 1970"
"Roy","Nelson","Stipe","Miocic","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Heavyweight",0,0,"Decision - Unanimous",3,"5:00","Big Country",22,14,0,"6' 0""","263 lbs.","73""","Orthodox","Jun 20, 1976","",20,5,0,"6' 4""","240 lbs.","80""","Orthodox","Aug 19, 1982"
"Ryan","Jimmo","Igor","Pokrajac","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Light Heavyweight",0,0,"Decision - Unanimous",3,"5:00","The Big Deal",19,5,0,"6' 1""","205 lbs.","73""","Orthodox","Nov 27, 1981","The Duke",28,13,0,"6' 0""","205 lbs.","74""","Orthodox","Jan 02, 1979"
"Alexis","Davis","Rosi","Sexton","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Female","Bantamweight",0,0,"Decision - Unanimous",3,"5:00","",21,11,0,"5' 6""","135 lbs.","68""","Orthodox","Oct 04, 1984","The Surgeon",13,5,0,"5' 3""","135 lbs.","--","Orthodox","Jul 16, 1977"
"Pat","Barry","Shawn","Jordan","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Heavyweight",0,0,"KO/TKO",1,"0:59","Hd",8,7,0,"5' 11""","235 lbs.","74""","Orthodox","Jul 07, 1979","The Savage",19,8,0,"6' 0""","260 lbs.","75""","Southpaw","Oct 21, 1984"
"Jake","Shields","Tyron","Woodley","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Welterweight",0,0,"Decision - Split",3,"5:00","",31,9,1,"6' 0""","170 lbs.","72""","Orthodox","Jan 09, 1979","The Chosen One",19,7,1,"5' 9""","170 lbs.","74""","Orthodox","Apr 07, 1982"
"Sam","Stout","James","Krause","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Lightweight",0,0,"Submission",3,"4:47","Hands Of Stone",20,12,1,"5' 9""","155 lbs.","70""","Orthodox","Apr 23, 1984","The",28,9,0,"6' 2""","170 lbs.","73""","Orthodox","Jun 04, 1986"
"Sean","Pierson","Kenny","Robertson","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Welterweight",0,0,"Decision - Majority",3,"5:00","The Punisher",14,6,0,"6' 0""","170 lbs.","76""","Southpaw","Mar 10, 1976","",15,5,0,"5' 10""","170 lbs.","74""","Orthodox","Feb 14, 1984"
"Roland","Delorme","Edwin","Figueroa","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Bantamweight",0,0,"Decision - Unanimous",3,"5:00","",9,5,0,"5' 9""","135 lbs.","71""","Orthodox","Dec 18, 1983","El Feroz",9,5,0,"5' 7""","135 lbs.","69""","Orthodox","Jul 31, 1984"
"Mitch","Clarke","John","Maguire","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","Danger Zone",11,5,0,"5' 10""","155 lbs.","73""","Orthodox","Nov 24, 1985","The One",24,9,0,"5' 9""","155 lbs.","69""","Southpaw","May 19, 1983"
"Yves","Jabouin","Dustin","Pague","UFC 161: Evans vs Henderson","June 15, 2013","Winnipeg, Manitoba, Canada","Male","Bantamweight",0,0,"Decision - Split",3,"5:00","Tiger",20,11,0,"5' 7""","135 lbs.","68""","Orthodox","May 30, 1979","The Disciple",12,11,0,"5' 9""","135 lbs.","74""","Orthodox","Aug 05, 1987"
"Antonio","Rodrigo Nogueira","Fabricio","Werdum","UFC on FUEL TV: Nogueira vs. Werdum","June 08, 2013","Fortaleza, Ceara, Brazil","Male","Heavyweight",0,0,"Submission",2,"2:41","Minotauro",34,10,1,"6' 3""","240 lbs.","77""","Orthodox","Jun 02, 1976","Vai Cavalo",24,9,1,"6' 4""","231 lbs.","77""","Orthodox","Jul 30, 1977"
"William","Macario","Leonardo","Santos","UFC on FUEL TV: Nogueira vs. Werdum","June 08, 2013","Fortaleza, Ceara, Brazil","Male","Ultimate Fighter Brazil 2 Welterweight Tournament",1,0,"Submission",2,"4:43","Patolino",9,3,0,"5' 11""","170 lbs.","75""","Orthodox","Jul 01, 1991","",18,7,1,"6' 0""","155 lbs.","75""","Orthodox","Feb 05, 1980"
